,city,state,zipcode,address,year_built_homefinder,bed_homefinder,bath_homefinder,ptype_homefinder,price_homefinder,sqft_homefinder,desc_homefinder,nbhd_homefinder,year_built_realtor,bed_realtor,bath_realtor,ptype_realtor,price_realtor,sqft_realtor,tags_realtor,year_built_homes,bed_homes,bath_homes,ptype_homes,price_homes,sqft_homes,description_homes
100,KENT,OH,44240,714 IVAN DR,1968.0,3.0,4.0,Single Family Home,229000.0,2453.0,"MUCH to love in this Kent, Ohio split! It starts with Curb Appeal and Setting... on the edge of Kent's Highland Park which becomes an extension of your yard without the maintenance! WOW... only a few homes in Kent can offer you that! Location demands your attention--walking distance to Kent State University, accessible to south-side shopping, restaurants, close to Routes 261,43 & 76!  This turn-key property offers large shaded deck, doggie door into outside fenced area w/ dog house, original restored hardwood in living room & wide entry hall (as well as hardwood under all bed carpets if one is interested in exposing). The built-ins, closets, and overall storage--incredible! Enjoy the open concept granite kitchen with nicely-kept cabinets into great room w/ gas fireplace and vaulted ceiling and--the most incredible part--amazing windows to the back yard~! Newer paint throughout, new on-trend carpeting in all bedrooms. Above-grade lower level family room w/ new laminate flooring/paint offers a full window for plenty of light, wood burning fireplace & MORE great storage! MABR has en suite Bath; both full baths boast skylights. Newer Washer/Dryer included! There's so much more... Information from the seller in MLS Supplements will help to round out the story, as well as taking a virtual walk via the MLS 360 Virtual Tour. A 1-year home warranty is provided by the seller for buyer's peace of mind. Don't miss your chance to live in one of Kent's favorite neighborhoods!",,1968.0,3.0,4.0,single_family,229000.0,2453.0,"['central_air', 'community_outdoor_space', 'dining_room', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'granite_kitchen', 'vaulted_ceiling', 'ensuite']",1968.0,3.0,4.0,house,229000.0,2453.0,"MUCH to love in this Kent, Ohio split! It starts with Curb Appeal and Setting... on the edge of Kent's Highland Park which becomes an extension of your yard without the maintenance! WOW... only a few homes in Kent can offer you that! Location demands your attention--walking distance to Kent State University, accessible to south-side shopping, restaurants, close to Routes 261,43 & 76! This turn-key property offers large shaded deck, doggie door into outside fenced area w/ dog house, original restored hardwood in living room & wide entry hall (as well as hardwood under all bed carpets if one is interested in exposing). The built-ins, closets, and overall storage--incredible! Enjoy the open concept granite kitchen with nicely-kept cabinets into great room w/ gas fireplace and vaulted ceiling and--the most incredible part--amazing windows to the back yard~! Newer paint throughout, new on-trend carpeting in all bedrooms. Above-grade lower level family room w/ new laminate flooring/paint offers a full window for plenty of light, wood burning fireplace & MORE great storage! MABR has en suite Bath; both full baths boast skylights. Newer Washer/Dryer included! There's so much more... Information from the seller in MLS Supplements will help to round out the story, as well as taking a virtual walk via the MLS 360 Virtual Tour. A 1-year home warranty is provided by the seller for buyer's peace of mind. Don't miss your chance to live in one of Kent's favorite neighborhoods!"
101,KENT,OH,44240,1213 GARTH DR,1971.0,3.0,3.0,Single Family Home,185000.0,1690.0,"WOW!! This beautiful home has been renovated from top to bottom with no detail left undone..! Open floor plan with all the modern twists! Lovely All New White Kitchen, Granite and SSt Appliances is the heart of the home and open to the Dining, Living rooms and Patio making this area perfect for entertaining. 3 New Baths! All New Waterproof LVT, Carpet AND Fresh Neutral Paint throughout this entire home! Upstairs find 3 Newly Appointed BR & All New Full Bath. On the Lower Level, every inch of space is used, a spacious FR w recessed lighting, a Modern Half Bath, and All New Laundry Area with New Shower and Laundry tub will give you the perfect drop off entering fm the Newly Painted Garage. 2020 New roof ! New Hi Eff Furnace, A/C, Pretty Patio and New Garage Door, 2015 Exterior Siding and HWT, Int & Ext Doors. Updated Electric Panel, 2015 windows, New 6 ft Fence surrounds the yard, with a gate opening directly to Al Lease Park, 31 acres of fishing, trails, sports fields, picnic areas and tranquil trees.  Kent Schools, close to shopping, highways and all the Amazing Entertainment that Kent has to offer. Don’t Wait, there simply is nothing left to do except MOVE IN!",,1971.0,3.0,3.0,single_family,185000.0,1690.0,"['central_air', 'community_outdoor_space', 'dining_room', 'family_room', 'forced_air', 'recreation_facilities', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'granite_kitchen', 'updated_kitchen', 'modern_kitchen', 'white_kitchen', 'open_floor_plan', 'floor_plan', 'big_lot']",1971.0,3.0,3.0,house,185000.0,1690.0,"WOW!! This beautiful home has been renovated from top to bottom with no detail left undone..! Open floor plan with all the modern twists! Lovely All New White Kitchen, Granite and SSt Appliances is the heart of the home and open to the Dining, Living rooms and Patio making this area perfect for entertaining. 3 New Baths! All New Waterproof LVT, Carpet AND Fresh Neutral Paint throughout this entire home! Upstairs find 3 Newly Appointed BR & All New Full Bath. On the Lower Level, every inch of space is used, a spacious FR w recessed lighting, a Modern Half Bath, and All New Laundry Area with New Shower and Laundry tub will give you the perfect drop off entering fm the Newly Painted Garage. 2020 New roof ! New Hi Eff Furnace, A/C, Pretty Patio and New Garage Door, 2015 Exterior Siding and HWT, Int & Ext Doors. Updated Electric Panel, 2015 windows, New 6 ft Fence surrounds the yard, with a gate opening directly to Al Lease Park, 31 acres of fishing, trails, sports fields, picnic areas and tranquil trees. Kent Schools, close to shopping, highways and all the Amazing Entertainment that Kent has to offer. Don't Wait, there simply is nothing left to do except MOVE IN!"
102,KENT,OH,44240,414 RELLIM,1950.0,3.0,2.0,Single Family Home,189000.0,1584.0,"Amazing find in Kent. Updated kitchen, baths, appliances, privacy fenced yard. Spacious yard with shade trees. Quality through out. Wet bar in lower level. Extra storage. Fantastic location. Pet and Smoke free home",Downtown Kent,,,,,,,,1950.0,3.0,2.0,house,189000.0,1584.0,"Amazing find in Kent. Updated kitchen, baths, appliances, privacy fenced yard. Spacious yard with shade trees. Quality through out. Wet bar in lower level. Extra storage. Fantastic location. Pet and Smoke free home"
103,KENT,OH,44240,320 BOWMAN DR,,,,,,,,,1960.0,3.0,2.0,single_family,125000.0,1284.0,"['community_outdoor_space', 'dining_room', 'hardwood_floors', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",1960.0,3.0,2.0,house,125000.0,1284.0,"A Must see home! Covered back patio creates a serene feeling . Refrigerator, dishwasher, garbage disposal, furnace and washer machine are newer appliances. Real Hardwood floors in Bedrooms, Hallway, dining room and living room. Being Sold As Is condition."
104,KENT,OH,44240,4830 BROWER TREE LN,,,,,,,,,2016.0,4.0,3.0,single_family,319900.0,2920.0,"['central_air', 'recreation_facilities', 'corner_lot', 'fireplace', 'forced_air', 'community_outdoor_space', 'basement', 'garage_1_or_more', 'garage_2_or_more', 'two_or_more_stories', 'fenced_yard']",2016.0,4.0,3.0,house,319900.0,2420.0,"Please check out this newly listed beautiful two story house located in the Sugar Maple Hills subdivision in Brimfield, OH! The house was built in 2016, and has had 1 owner. The house features a beautiful stamped concrete patio, fenced in back yard, oversized front concrete driveway and more!. The basement is partially finished, and has a roughed in bathroom. The house will include the following appliances: refrigerator, dishwasher, stove, microwave, washer/dryer, freezer in basement. The sectional couch in the basement will be included as well. This house is located just minutes from I-76 and Downtown Kent. Set up your showing today to see this beautiful home!*****This property is Agent owned*****"
105,KENT,OH,44240,4598 SHERMAN RD,,,,,,,,,1960.0,4.0,3.0,single_family,239000.0,2496.0,"['community_outdoor_space', 'community_security_features', 'corner_lot', 'den_or_office', 'family_room', 'fireplace', 'laundry_room', 'view', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'granite_kitchen', 'fenced_yard', 'private_bathroom', 'big_lot']",1960.0,4.0,3.0,house,239000.0,2496.0,"Beautiful home in a park-like setting, with the big ticket items already updated....resting in Brimfield Township, minutes from I-76 expressway! Updated eat-in kitchen with granite countertops, bartop seating and sliding glass doors to the deck overlooking the fenced in backyard. The first floor also offers a bedroom with private full bathroom (in-law suite), home office, spacious laundry room, sprawling family room, and another full updated bathroom. Upstairs you'll find three generously sized bedrooms, and a nicely updated full bathroom. Full walk-out basement with nice natural window light. The one side of the basement could be finished to make a huge rec. room or hobby shop! Pull through driveway leads to the oversized two car attached garage. Bonus 16x20 FINISHED detached building with electric, insulation, and windows - would make a great business office or get-away space! Major mechanicals are updated; new roof 2020, new heating system, new well pump, pressure tank and water softener, gutter guards with transferable warranty, and septic inspected annually per county requirements. This is a unique home and property, that has been well taken care of, with loads of space and a beautiful peaceful 1.1 acre lot. Come and schedule your private viewing today!"
106,KENT,OH,44240,614 HUDSON RD,,,,,,,,,1901.0,3.0,1.0,single_family,125000.0,1834.0,"['corner_lot', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'updated_kitchen', 'investment_opportunity']",1901.0,3.0,1.0,house,125000.0,1834.0,"Welcome home to this charming colonial centrally located to downtown Kent. The home includes 1800 square feet, three bedrooms and one full bath. First floor laundry and two garage are our bonus features. Upgrades include new flooring, paint throughout. Renovated kitchen and bath. Exterior of home has been painted as well. This property is great for an investment property or owner occupant. Call/text for your private showing today!"
107,KENT,OH,44240,216 W ELM ST,,,,,,,,,1880.0,2.0,1.0,single_family,69000.0,734.0,"['forced_air', 'basement', 'single_story', 'rental_property', 'investment_opportunity']",,,,,,,
108,KENT,OH,44240,1178 MIDDLEBURY RD,,,,,,,,,1962.0,3.0,2.0,single_family,129480.0,1312.0,"['central_air', 'community_outdoor_space', 'dining_room', 'forced_air', 'single_story', 'garage_1_or_more', 'fenced_yard', 'big_lot']",,,,,,,
109,KENT,OH,44240,517 SPAULDING DR,,,,,,,,,1970.0,4.0,2.0,single_family,145000.0,1836.0,"['central_air', 'community_outdoor_space', 'forced_air', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'big_yard', 'master_bedroom']",1970.0,4.0,2.0,house,145000.0,1368.0,"Check out this wonderful value in Kent! This Bi-Level features a HUGE backyard that is completely fenced in that's also completed with a deck and a enclosed patio. Walk inside and you'll find 4 bedrooms and 2 full baths with master bedroom in lower level. Home also features a partially finished basement with exterior door access which is perfect for entertaining. Shopping, KSU, shopping and dining are all just minutes away. Bring your finishing touches and come see what all this home has to offer."
110,KENT,OH,44240,MERRILL RD,,,,,,,,,,,0.0,land,54900.0,,"['river_view', 'view', 'water_view', 'wooded_land', 'big_lot']",,,,lots land,54900.0,,"Build your dream home on this private wooded lot! Approximately 4 acres with plenty of room to explore and make memories. This lot backs up to Breakneck Creek, offering your own taste of outdoor living close to the local amenities that Kent has to offer. Natural gas is available on this street. This lot will need to be surveyed to determine property lines and annual taxes."
111,KENT,OH,44240,1295 HOWE RD,,,,,,,,,1986.0,4.0,2.0,multi_family,189000.0,1739.0,"['two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",1986.0,4.0,2.0,multi family,189000.0,1739.0,"Come check out the circle duplex located in Brimfield! This is a prime opportunity to own this beauty and lease out the other unit, or utilize for a family member! The owner has done some updating with new flooring and paint. These are all electric units, with the shady trees outside, these stay cool inside throughout summer too! Both units offer appliances (stove, fridge, washer and dryer), the lower unit offers the well pump and softener. New gravel driveway, large firepit out back for some relaxation time. This is a one of a kind duplex and it's open for investment opportunities, it can bring in up to $1700+ a month when fully occupied. Make your appointment today before this one is gone!"
112,KENT,OH,44240,5284 DEER TRACE DR,,,,,,,,,2004.0,3.0,3.0,condos,190000.0,1680.0,"['central_air', 'community_outdoor_space', 'dining_room', 'family_room', 'fireplace', 'forced_air', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'kitchen_island', 'high_ceiling', 'master_suite']",,,,,,,
113,KENT,OH,44240,414 RELLIM DR,,,,,,,,,1950.0,3.0,2.0,single_family,189000.0,1584.0,"['central_air', 'community_outdoor_space', 'fireplace', 'forced_air', 'basement', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'updated_kitchen', 'big_yard', 'fenced_yard']",,,,,,,
114,KENT,OH,44240,465 DEIDRICK RD,,,,,,,,,1974.0,3.0,2.0,single_family,265000.0,1776.0,"['central_air', 'community_outdoor_space', 'den_or_office', 'dining_room', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'recreation_facilities', 'view', 'community_swimming_pool', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'wooded_land', 'front_porch', 'outbuilding', 'big_lot']",,,,,,,
115,KENT,OH,44240,1359 BROOKDALE LN,,,,,,,,,1960.0,3.0,2.0,single_family,145000.0,1426.0,"['central_air', 'community_outdoor_space', 'forced_air', 'single_story', 'cathedral_ceiling', 'open_floor_plan', 'floor_plan', 'farm', 'ranch']",1960.0,3.0,2.0,house,145000.0,1426.0,"COMPLETELY renovated 3 BR / 2 full BA ranch. Open floor plan with brand new white cabinets, granite, stainless steel appliances with a shiplap peninsula. Luxury vinyl flooring throughout the whole living area and new carpet in the spacious bedrooms. Tiled shower in the main bathroom - new modern vanities. Modern farmhouse fixtures throughout. Open sunroom offering plenty of natural light with cathedral ceilings overlooking the patio and fire pit in the backyard. Large cement patio for entertaining with a privacy fence. Fresh landscapes. 2 storage sheds! Field Schools. Roof (2020), Furnace (2020), A/C (2020) HWT (2020)."
116,KENT,OH,44240,4487 VISTA CIR,,,,,,,,,2006.0,5.0,4.0,single_family,399900.0,5060.0,"['central_air', 'community_outdoor_space', 'cul_de_sac', 'den_or_office', 'dining_room', 'family_room', 'fireplace', 'forced_air', 'view', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'master_bedroom', 'open_floor_plan', 'floor_plan']",,,,,,,
117,KENT,OH,44240,500 FAIRCHILD AVE,,,,,,,,,1901.0,3.0,3.0,single_family,71000.0,1382.0,"['dining_room', 'forced_air', 'community_outdoor_space', 'basement', 'two_or_more_stories', 'garage_1_or_more']",1901.0,3.0,1.0,house,71000.0,1382.0,Three bedroom Colonial located near downtown Kent. Minutes from Kent State University. Zoned Single family. Call today.
118,KENT,OH,44240,434 STOW ST,,,,,,,,,1870.0,3.0,1.0,single_family,29900.0,3467.0,"['fireplace', 'forced_air', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'fixer_upper']",1870.0,3.0,1.0,house,29900.0,2204.0,"3 bedroom one bath house sold "" As Is "". House needs major repairs, structural repairs, updating, and cleaned out."
119,KENT,OH,44240,842 STONEWATER DR,,,,,,,,,2007.0,4.0,3.0,single_family,299900.0,2730.0,"['central_air', 'community_clubhouse', 'recreation_facilities', 'dining_room', 'family_room', 'fireplace', 'forced_air', 'game_room', 'hardwood_floors', 'laundry_room', 'community_outdoor_space', 'view', 'basement', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'waterfront', 'modern_kitchen', 'large_kitchen', 'open_kitchen', 'master_bathroom', 'master_bedroom', 'farm', 'ranch']",,,,,,,
120,KENT,OH,44240,850 STONEWATER DR,,,,,,,,,2005.0,3.0,4.0,single_family,349900.0,3054.0,"['central_air', 'den_or_office', 'dining_room', 'family_room', 'fireplace', 'forced_air', 'hill_or_mountain_view', 'lake_view', 'laundry_room', 'community_outdoor_space', 'view', 'water_view', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'waterfront', 'vaulted_ceiling', 'open_floor_plan', 'floor_plan', 'pond']",,,,,,,
121,KENT,OH,44240,998 RED FERN CIR,,,,,,,,,2005.0,4.0,3.0,single_family,297900.0,3024.0,"['central_air', 'community_clubhouse', 'recreation_facilities', 'dining_room', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'lake_view', 'community_outdoor_space', 'view', 'water_view', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'modern_kitchen', 'high_ceiling', 'cathedral_ceiling', 'master_bedroom', 'ensuite', 'pond']",,,,,,,
122,KENT,OH,44240,591 S FRANCIS ST,,,,,,,,,1940.0,2.0,1.0,single_family,99500.0,776.0,"['central_air', 'recreation_facilities', 'forced_air', 'community_outdoor_space', 'basement', 'single_story', 'garage_1_or_more', 'updated_kitchen', 'farm', 'ranch']",,,,,,,
123,KENT,OH,44240,1414 RIVER TRAIL DR,,,,,,,,,1993.0,3.0,3.0,single_family,344900.0,,"['central_air', 'den_or_office', 'dining_room', 'fireplace', 'forced_air', 'laundry_room', 'community_outdoor_space', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'master_suite', 'front_porch']",1993.0,3.0,3.0,house,344900.0,,"Amazing home in River Bend, with character, charm and updates! The inviting front porch is the perfect place to sit and enjoy your morning coffee. As you enter in to this warm home, you will be welcomed by the 2-story foyer and grand staircase. The large first floor office is perfect for a private study or even an additional bedroom. The dining room is situated with great flow to the kitchen and has the amazing character of an updated barn door and matching floors. The eat-in kitchen has updated granite counters and backsplash (2020) and has ample cabinets and breakfast island for additional sitting. The additional dining area overlooks the backyard and flows straight in to the vaulted living room, which is centered by the fireplace and charming port hole windows and skylights. The first floor laundry room is spacious and convenient and leads straight out to the backyard. All three bedrooms are located on the second floor, including the master suite with dual walk-in closets and completely updated full bathroom. The oversized bedroom above the 2-car garage is the perfect retreat for privacy and space. The full basement is ready for your finished touch! The backyard is an absolute oasis! It is fully fenced in, meticulously maintained, and has numerous paver patios throughout and a large deck. There are 2 sheds in the backyard, including an oversized shed that can be used as a workshop, storage or an additional living area. Call TODAY for your private tour of this amazing home!"
124,KENT,OH,44240,526 SANDY LAKE RD,,,,,,,,,1995.0,2.0,3.0,single_family,299000.0,,"['central_air', 'community_clubhouse', 'recreation_facilities', 'corner_lot', 'family_room', 'fireplace', 'forced_air', 'hill_or_mountain_view', 'laundry_room', 'community_outdoor_space', 'spa_or_hot_tub', 'view', 'swimming_pool', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'two_kitchen', 'modern_kitchen', 'master_suite', 'outbuilding', 'big_lot']",1995.0,2.0,3.0,house,299000.0,,"Welcome Home to 526 Sandy Lake Road. This charismatic 2 bedroom, 3 full bath country conventional situated on nearly 2.5 scenic acres, is nestled in the southeast corner of Brimfield Township, with convenient access to Route 43, Route 44, I-76, & I-77, making for a shortened commute to downtown Akron or ample avenues to Akron Fulton International Airport, Kent State University, numerous parks/lakes, and all the amenities this rural locality has to offer! This extraordinary rustic retreat boasts nearly 2,300 finished sq. ft. between all three levels, and comes complete with gorgeous cedar wood ceiling throughout, an insulated 2,000 square foot/6-car attached outbuilding (heated/air conditioned), manicured landscaping, multiple chainlink fully-fenced areas, 15 x 15 enclosed hot tub room (hot tub 2016), 38 x 25 pool room w/30 x 16 in-ground pool (newer roof, pool cover, & freshly sanded/stained interior), brick paver walkway/patio w/fire pit, multiple concrete patio areas (one is covered), and a massive wraparound deck perfect for taking in the amazing 180 degree views/scenery. The main level features an abundance of natural light, a garage conversion ready to be finished, full bath, bedroom, and vaulted great room w/fireplace open to the eat-in kitchen. The upper level offers a lofted master suite overlooking the great room. The finished lower level features a rec room, area for a second kitchen, laundry room, full bath, and area for housing mechanicals (HWT 2018)."
125,KENT,OH,44240,825 SANDY LAKE RD,,,,,,,,,1860.0,3.0,2.0,single_family,185000.0,1461.0,"['den_or_office', 'fireplace', 'forced_air', 'community_outdoor_space', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'modern_kitchen', 'open_kitchen', 'big_lot']",1860.0,3.0,2.0,house,185000.0,1461.0,"Gorgeous 1.8 acres surrounds this 3 possible 4 bedroom, 2 bath farmhouse colonial. Second floor bath with laminate floor and barn door. Open country kitchen with wood burner. Bedroom #3 is currently being used as a closet. 1st floor laundry/bath with ceramic tile and claw foot tub. Deck and porch stained (2020). Built in bunk bed that will convey. Detached 1 car garage has extra room for storage. Office can be converted to 1st floor bedroom with access to 1st bath/laundry. Close to 76, Kent, and shopping. $44.98 per year assessment for solid waste and storm water are included."
126,KENT,OH,44240,7723 W LAKE BLVD,,,,,,,,,1973.0,4.0,3.0,single_family,349000.0,3430.0,"['central_air', 'community_security_features', 'recreation_facilities', 'cul_de_sac', 'den_or_office', 'dining_room', 'family_room', 'fireplace', 'hardwood_floors', 'lake_view', 'community_outdoor_space', 'spa_or_hot_tub', 'view', 'water_view', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'waterfront', 'modern_kitchen', 'large_kitchen', 'private_backyard', 'vaulted_ceiling', 'private_bathroom', 'master_bedroom', 'open_floor_plan', 'floor_plan']",,,,,,,
127,KENT,OH,44240,7717 ELMA ST,,,,,,,,,1945.0,3.0,2.0,single_family,259900.0,1708.0,"['central_air', 'community_security_features', 'recreation_facilities', 'forced_air', 'lake_view', 'community_outdoor_space', 'view', 'water_view', 'basement', 'single_story', 'waterfront', 'modern_kitchen', 'large_kitchen', 'vaulted_ceiling', 'boat_dock', 'rv_parking']",,,,,,,
128,KENT,OH,44240,3668 RANFIELD RD,,,,,,,,,1975.0,3.0,2.0,single_family,199480.0,1386.0,"['central_air', 'family_room', 'community_outdoor_space', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'fenced_yard', 'big_lot']",1975.0,3.0,2.0,house,199480.0,1386.0,"Looking for an updated home on 1.5 acres of land? This home has it! Partially fenced backyard boasts a split rail fence lined with vinyl chain link fencing. There is a gate that leads a little bridge to walk across a stream then to the remaining back of the yard that leads to the woods in the back. The owners have remodeled much of the home. The kitchen opens to the living room and dining area offering a great open feel. The cabinets are oak, granite countertops, recessed lighting. The refrigerator, microwave, range/oven and dishwasher will remain in the home. On the lower level is a spacious family room, great for entertaining or simply another place to enjoy in the home. There are vinyl replacement windows throughout the home. Newer laminate flooring in all bedrooms. The main level full bath and lower level half bath have both been remodeled. White raised panel doors. Some plumbing has been replaced. There is a water softener that will remain. Washer and dryer will remain. Beautiful, newer storage barn in the backyard. Newer 3 level deck. Don't miss out on this home!"
129,KENT,OH,44240,2051 E SWAN LAKE CIR,,,,,,,,,2003.0,5.0,5.0,single_family,567000.0,4586.0,"['central_air', 'community_clubhouse', 'community_security_features', 'recreation_facilities', 'cul_de_sac', 'den_or_office', 'dining_room', 'disability_features', 'family_room', 'fireplace', 'forced_air', 'game_room', 'laundry_room', 'community_outdoor_space', 'view', 'water_view', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'waterfront', 'master_bathroom', 'master_bedroom', 'pond']",,,,,,,
130,KENT,OH,44240,1003 CRESTVIEW CIR,,,,,,,,,2007.0,3.0,4.0,single_family,272500.0,3158.0,"['central_air', 'recreation_facilities', 'cul_de_sac', 'den_or_office', 'fireplace', 'forced_air', 'game_room', 'hardwood_floors', 'laundry_room', 'community_outdoor_space', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'open_floor_plan', 'floor_plan', 'master_suite', 'farm']",2007.0,3.0,4.0,house,272500.0,2150.0,"Back On The Market!! No fault of Seller...Surrounded by parks, walking trails and located on a quiet cul-de-sac, this beautifully updated 3 bedroom, 4 bathroom home boasts over 2150 square feet. Hardwood floors lead you into the open floor plan. An enclosed office/den with french doors is perfect for your study or home office. First floor laundry room recently updated with modern shelving and beautiful slate flooring. This space also serves as a walk in pantry if you should choose. A spacious eat in kitchen with hickory cabinets, granite counters, stainless appliances and an over-sized farm sink overlooks the living room that includes a gas fireplace for added ambiance and extra warmth on chilly evenings. Off of the kitchen, french doors lead you to the maintenance free deck with natural gas hookup and plenty of space for relaxing and entertaining. A half bath is conveniently located near front entrance.Upstairs you will find two large bedrooms and a full bathroom, along with the over-sized master suite with walk-in closet and bathroom that includes double vanity sinks and soaking garden tub for relaxation. In addition to the first and second floor living space, the basement is finished with a full bathroom and is ideal for a game room, additional living space, exercise room, office area, etc. The basement also includes lots of space for storage and an upgraded 80 gallon water tank. You'll feel right at home! Schedule your showing today!"
131,KENT,OH,44240,1007 ERIN DR,,,,,,,,,1974.0,4.0,2.0,single_family,163000.0,1478.0,"['central_air', 'community_outdoor_space', 'view', 'basement', 'two_or_more_stories', 'garage_1_or_more']",,,,,,,
132,KENT,OH,44240,1942 CYPRUS CIR,,,,,,,,,2011.0,5.0,4.0,single_family,339900.0,4262.0,"['central_air', 'community_security_features', 'cul_de_sac', 'den_or_office', 'dining_room', 'family_room', 'fireplace', 'forced_air', 'community_outdoor_space', 'view', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'granite_kitchen', 'fenced_yard', 'open_floor_plan', 'floor_plan', 'master_suite']",,,,,,,
133,KENT,OH,44240,1012 RAVENNA RD,,,,,,,,,1965.0,3.0,3.0,single_family,229900.0,2653.0,"['central_air', 'dining_room', 'family_room', 'fireplace', 'forced_air', 'community_outdoor_space', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'beautiful_backyard']",1965.0,3.0,3.0,house,229900.0,2653.0,"Tri level split with newer roof on a lovely lot, pretty as a picture! Windows and siding is updated. Vaulted living room and dining room. Family room has gas fireplace with sliders to sunroom overlooking beautiful back yard. lots of storage in basement."
134,KENT,OH,44240,2006 CARLTON RD,,,,,,,,,1971.0,3.0,2.0,single_family,239900.0,1780.0,"['central_air', 'family_room', 'fireplace', 'forced_air', 'community_outdoor_space', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'big_yard']",,,,,,,
135,KENT,OH,44240,289 CLARKVIEW CIR,,,,,,,,,1973.0,4.0,2.0,single_family,209000.0,2411.0,"['central_air', 'community_clubhouse', 'recreation_facilities', 'cul_de_sac', 'dining_room', 'family_room', 'forced_air', 'game_room', 'community_outdoor_space', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'private_backyard', 'fenced_yard', 'master_bedroom', 'open_floor_plan', 'floor_plan', 'no_hoa']",,,,,,,
136,KENT,OH,44240,810 LAKEVIEW CT,,,,,,,,,2008.0,2.0,2.0,condos,207000.0,1612.0,"['central_air', 'den_or_office', 'family_room', 'fireplace', 'forced_air', 'laundry_room', 'pets_allowed', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'high_ceiling', 'open_floor_plan', 'floor_plan']",2008.0,2.0,2.0,condominium,207000.0,1612.0,"Lovely condo close to Kent State and I76, yet tucked away in the quiet countryside. Open floor plan, granite countertops, high ceilings and a lovely office or sun room located behind the great room with soaring ceilings. 2 full bathrooms. Laundry room with closet and wash tub. 2 car attached garage. All appliances stay. Won't last! Come see for your self why this is such a special place!"
137,KENT,OH,44240,123 E CRAIN AVE,,,,,,,,,1920.0,3.0,1.0,single_family,47000.0,1144.0,"['dining_room', 'forced_air', 'basement', 'single_story', 'investment_opportunity']",,,,,,,
138,KENT,OH,44240,STATE ROUTE 43 LOT R3,,,,,,,,,,,0.0,land,42900.0,,"['waterfront', 'big_lot']",,,,,,,
139,KENT,OH,44240,JACOBS LN,,,,,,,,,,,0.0,land,45000.0,,"['corner_lot', 'cul_de_sac', 'wooded_land']",,,,lots land,45000.0,,"Great location to build home! Highly desirable neighborhood at the end of a cul-de-sac. Electric, gas, and sewer available. Much of the lot is surrounded by other wooded land. Wetland in northwestern corner of property."
140,KENT,OH,44240,6213 3RD AVE,,,,,,,,,1989.0,4.0,3.0,single_family,217900.0,2628.0,"['central_air', 'community_security_features', 'fireplace', 'hardwood_floors', 'community_outdoor_space', 'spa_or_hot_tub', 'view', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'modern_kitchen', 'open_kitchen', 'wooded_land', 'ensuite']",,,,,,,
141,KENT,OH,44240,224 S PROSPECT ST,,,,,,,,,1910.0,3.0,2.0,multi_family,146900.0,1644.0,"['carport', 'forced_air', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",,,,,,,
